CementComponent,BlastFurnaceSlag,FlyAshComponent,WaterComponent,SuperplasticizerComponent,CoarseAggregateComponent,FineAggregateComponent,AgeInDays,Strength
313.0,145.0,0.0,194.0,8.0,867.0,824.0,28,33.4
236.0,157.0,0.0,228.0,0.0,938.2,749.1,365,45.7
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28,31.27
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,43.8
210.7,316.1,0.0,185.7,0.0,977.0,689.3,28,61.07
374.0,189.2,0.0,170.1,10.1,926.1,756.7,56,71.3
387.0,20.0,94.0,157.0,11.6,938.0,845.0,56,56.5
133.0,0.0,0.0,192.0,0.0,927.4,839.2,7,20.97
313.0,15.0,145.0,196.0,15.0,967.0,816.0,28,14.4
198.6,132.4,0.0,192.0,0.0,978.4,825.5,360,43.7
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180,39.27
307.0,0.0,0.0,192.0,0.0,968.0,812.0,28,35.31
339.2,0.0,0.0,192.9,0.0,1043.6,754.3,90,33.42
387.0,20.0,94.0,157.0,13.9,938.0,845.0,28,26.05
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7,21.91
382.0,0.0,0.0,192.0,0.0,1111.0,784.0,7,11.65
307.0,0.0,0.0,193.0,0.0,968.0,812.0,28,20.59
289.0,134.7,0.0,185.7,0.0,1075.0,795.3,28,36.96
173.0,116.8,0.0,192.0,0.0,946.8,856.8,7,22.93
540.0,0.0,0.0,173.0,1.9,1033.0,768.0,90,43.7
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,40.76
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,56,59.59
296.0,0.0,106.2,221.4,7.0,819.2,778.4,28,25.51
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7,13.12
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,37.36
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28,18.28
150.0,0.0,0.0,184.0,11.0,1074.0,772.0,28,15.87
349.0,0.0,0.0,192.0,0.0,1047.0,758.0,7,39.29
236.0,157.0,0.0,192.0,0.0,972.6,749.1,3,12.55
313.3,0.0,113.0,178.5,8.0,1001.8,688.7,28,32.84
166.1,250.2,0.0,170.1,8.9,977.6,694.1,3,14.94
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7,50.51
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28,44.42
322.0,0.0,0.0,203.0,0.0,974.0,800.0,120,40.93
350.0,0.0,0.0,203.0,0.0,974.0,775.0,120,29.41
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,33.7
331.0,0.0,0.0,192.0,0.0,892.0,825.0,28,61.23
491.0,26.0,123.0,201.0,3.9,882.0,699.0,28,28.99
238.1,158.8,0.0,185.7,0.0,1040.6,734.3,3,6.88
225.0,116.0,0.0,181.0,0.0,1111.0,833.0,7,9.87
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28,78.8
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270,65.2
290.4,0.0,96.2,168.1,9.4,1061.7,764.4,28,31.35
212.0,141.3,0.0,203.5,0.0,973.4,750.0,14,22.14
213.5,0.0,174.2,158.5,11.7,1052.3,796.2,100,44.52
289.0,133.0,0.0,194.9,6.1,924.1,760.1,28,51.73
144.0,178.0,0.0,236.0,5.0,974.0,817.0,28,44.28
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,3,6.94
387.0,0.0,0.0,157.9,13.9,938.2,845.0,14,38.56
475.0,0.0,0.0,228.0,0.0,932.0,594.0,7,17.22
265.0,111.0,86.0,195.0,5.9,833.0,790.0,28,55.9
500.0,0.0,0.0,200.0,0.0,1125.0,630.0,28,41.05
183.9,122.6,0.0,203.5,0.0,959.2,800.0,3,13.82
307.0,0.0,0.0,193.0,0.0,968.0,712.0,90,40.86
313.0,187.0,0.0,178.0,11.0,917.0,759.0,28,39.7
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,23.69
425.0,106.3,0.0,153.9,16.5,936.2,887.1,7,41.24
168.0,42.1,118.3,195.5,5.8,1028.4,757.6,28,47.82
427.5,0.0,0.0,228.0,0.0,932.0,594.0,180,35.23
288.0,192.0,0.0,192.0,0.0,932.0,717.8,7,21.92
152.0,144.0,112.0,184.0,3.0,992.0,816.0,28,29.07
277.1,0.0,97.4,160.6,11.8,973.9,875.6,28,52.3
252.3,0.0,0.0,185.7,0.0,1118.8,784.3,56,78.8
427.5,47.5,0.0,228.0,0.0,932.0,594.0,180,38.56
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,3,23.25
380.0,95.0,0.0,228.0,0.0,932.0,594.0,365,56.34
366.0,187.0,0.0,195.0,6.0,1023.0,729.0,28,26.92
446.0,24.0,79.0,159.0,11.6,967.0,712.0,28,37.42
318.8,212.5,0.0,155.7,14.3,852.1,880.4,28,55.16
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7,18.42
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180,38.11
359.0,19.0,141.0,154.0,20.0,942.0,801.0,3,13.57
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90,31.18
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180,35.96
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,3,15.61
425.0,0.0,0.0,151.4,18.6,936.0,803.7,56,55.64
277.1,0.0,97.4,160.6,11.8,973.9,875.6,100,57.22
154.0,144.0,112.0,220.0,9.0,923.0,658.0,28,6.88
266.0,114.0,0.0,228.0,0.0,932.0,670.0,28,27.04
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7,7.4
213.7,0.0,174.7,154.8,11.2,1052.3,811.8,100,56.14
102.0,153.0,0.0,192.0,0.0,887.0,942.0,28,20.87
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,39.0
122.6,163.0,0.0,182.0,4.0,949.0,847.0,28,29.87
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7,20.73
168.9,42.2,123.8,140.8,12.4,1075.7,792.7,3,9.99
288.0,121.0,0.0,177.0,7.0,908.0,829.0,28,61.23
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28,26.86
237.5,237.5,0.0,228.0,0.0,932.0,594.0,365,52.44
239.6,0.0,0.0,185.7,0.0,1066.0,734.3,100,36.35
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,3,15.87
350.0,0.0,0.0,203.0,0.0,974.0,775.0,7,12.55
185.7,158.8,0.0,185.7,0.0,1069.2,704.3,28,24.28
237.5,237.5,0.0,228.0,0.0,932.0,594.0,7,26.06
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3,9.74
288.0,0.0,0.0,192.0,0.0,929.8,815.2,7,25.18
480.0,0.0,0.0,192.0,0.0,936.2,712.2,3,18.0
173.8,93.4,163.8,174.0,9.7,1007.3,746.6,100,37.72
230.0,0.0,118.3,185.7,5.8,1029.4,758.6,28,48.59
202.0,11.0,141.0,202.0,1.7,942.0,801.0,28,34.57
307.0,0.0,0.0,193.0,0.0,968.0,812.0,3,19.77
480.0,0.0,0.0,192.0,0.0,936.2,712.2,90,48.28
500.0,0.0,0.0,200.0,0.0,1125.0,850.0,3,16.89
313.0,145.0,0.0,178.0,7.0,1002.0,689.0,28,44.14
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91,78.8
190.0,0.0,0.0,228.0,0.0,932.0,670.0,180,52.82
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,180,25.2
480.0,0.0,0.0,192.0,0.0,936.2,712.2,180,43.01
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,100,49.77
222.4,0.0,24.5,162.1,11.1,967.1,870.3,14,34.2
393.0,0.0,0.0,192.0,0.0,940.6,785.6,7,12.64
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,100,46.2
155.0,0.0,143.0,193.0,12.0,1047.0,697.0,28,36.94
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3,21.6
362.6,0.0,0.0,164.9,11.6,944.7,755.8,91,57.22
313.0,145.0,0.0,127.0,10.0,1000.0,822.0,28,51.06
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7,30.28
192.0,288.0,0.0,192.0,0.0,929.8,716.1,3,6.27
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,180,32.25
290.4,0.0,96.2,168.1,9.4,961.2,865.0,28,39.49
296.0,0.0,0.0,192.0,0.0,935.4,817.0,180,47.22
393.0,0.0,0.0,192.0,0.0,940.6,785.6,7,29.73
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,3,17.34
400.0,0.0,0.0,180.0,0.0,1145.0,666.0,28,24.39
133.0,200.0,0.0,192.0,0.0,879.8,716.1,28,32.96
251.8,0.0,99.9,146.3,12.4,1006.0,899.8,7,7.84
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14,15.52
277.0,0.0,0.0,191.0,0.0,968.0,856.0,90,36.15
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7,17.24
172.4,206.5,100.5,170.6,8.2,1065.8,705.2,7,40.15
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91,58.78
212.6,0.0,100.4,159.4,8.7,1003.8,903.6,100,40.93
238.0,0.0,0.0,185.0,0.0,1119.0,789.0,28,56.83
531.3,0.0,0.0,141.8,28.2,852.1,893.7,7,55.6
296.0,0.0,0.0,185.0,0.0,1029.0,758.0,28,33.0
165.0,144.7,0.0,175.5,8.2,1005.6,746.8,100,45.08
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3,13.46
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28,21.5
322.5,170.3,0.0,185.7,0.0,977.6,789.3,28,32.85
238.1,0.0,94.1,186.7,7.0,949.9,847.0,3,14.8
288.0,192.0,0.0,192.0,0.0,932.0,717.8,90,39.09
382.0,0.0,0.0,186.0,0.0,1038.0,758.0,28,39.3
284.0,15.0,141.0,179.0,11.0,801.0,744.0,28,49.2
266.0,114.0,0.0,228.0,0.0,932.0,670.0,28,23.08
289.0,0.0,0.0,192.0,0.0,929.8,716.1,3,21.26
339.2,0.0,0.0,197.9,8.2,949.4,781.2,3,28.6
213.8,0.0,24.5,181.7,6.7,1066.0,785.6,14,17.54
393.0,0.0,0.0,192.0,0.0,940.6,785.6,180,69.66
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28,17.54
213.7,98.1,24.5,181.9,6.9,1065.8,782.6,3,14.59
194.7,0.0,100.4,159.3,7.8,1003.5,903.6,56,26.86
382.5,0.0,0.0,185.7,0.0,1040.6,734.3,7,7.72
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,100,53.46
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28,20.87
374.0,189.2,0.0,170.1,10.1,926.1,756.7,28,40.87
397.0,0.0,0.0,186.0,0.0,940.0,758.0,28,32.25
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7,13.2
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,100,53.46
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,180,66.1
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,100,52.45
350.0,0.0,0.0,186.0,9.0,1050.0,770.0,28,49.25
475.0,118.8,0.0,181.1,8.9,852.1,781.8,3,15.04
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14,31.35
252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,17.24
313.0,145.0,113.0,178.0,8.0,967.0,667.0,28,54.1
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90,31.35
237.5,237.5,0.0,228.0,0.0,932.0,594.0,90,39.3
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7,11.98
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180,52.04
296.0,0.0,106.7,221.4,10.5,819.2,778.4,28,37.36
183.9,122.6,0.0,203.5,3.0,959.2,800.0,28,28.02
313.3,145.0,0.0,178.5,0.0,1003.8,813.2,7,26.31
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,180,41.16
475.0,0.0,0.0,228.0,0.0,932.0,594.0,365,53.52
475.0,118.8,0.0,181.1,8.9,852.1,781.5,56,64.3
310.0,0.0,0.0,192.0,0.0,920.0,820.0,7,11.96
374.3,0.0,0.0,190.2,6.7,1013.2,730.4,28,8.2
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,28,31.88
148.0,0.0,182.0,181.0,15.0,839.0,884.0,28,4.83
167.0,75.4,167.0,164.0,7.8,1006.3,770.1,3,4.78
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7,11.85
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,41.15
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,56,53.96
475.0,0.0,0.0,228.0,0.0,932.0,594.0,28,30.28
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7,12.05
359.0,19.0,141.0,154.0,10.9,942.0,801.0,7,52.5
255.9,0.0,59.3,195.2,6.1,1134.3,755.8,28,27.53
380.0,95.0,0.0,228.0,0.0,932.0,594.0,270,42.13
149.0,139.7,0.0,178.0,12.8,920.0,920.0,28,38.5
218.2,0.0,124.1,160.7,11.3,1076.2,778.5,14,17.34
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28,31.65
525.0,0.0,0.0,181.0,0.0,1125.0,750.0,14,41.05
387.0,20.0,94.0,157.0,14.3,938.0,845.0,7,54.9
145.0,162.0,141.0,175.0,10.0,888.0,753.0,28,51.06
425.0,158.5,0.0,153.5,16.5,852.1,887.1,28,55.51
397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28,39.05
165.0,0.0,142.8,171.2,8.2,1000.6,828.5,14,27.22
289.0,0.0,0.0,192.0,0.0,913.2,895.3,28,22.44
298.0,0.0,107.0,162.0,13.9,967.0,712.0,28,65.2
254.0,0.0,0.0,198.0,0.0,968.0,863.0,90,32.1
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,72.3
237.5,237.5,0.0,228.0,0.0,932.0,594.0,3,3.32
424.0,0.0,132.0,182.0,14.3,822.0,750.0,100,48.7
289.0,0.0,0.0,192.0,0.0,913.2,895.3,90,40.71
135.0,0.0,0.0,196.0,3.0,949.0,795.0,28,33.04
158.8,210.7,0.0,187.4,8.2,1049.3,688.7,28,43.58
252.5,0.0,0.0,185.7,0.0,1111.6,784.0,28,30.22
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91,74.7
167.4,75.4,167.4,164.8,7.8,1006.3,770.1,3,9.62
144.0,166.0,0.0,177.0,10.0,818.0,721.0,28,56.74
237.5,237.5,0.0,185.7,0.0,852.1,696.7,56,63.53
401.8,94.7,0.0,147.4,11.4,946.8,852.1,91,65.7
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7,24.34
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28,44.86
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,25.02
116.0,173.0,0.0,192.0,0.0,909.8,891.9,90,48.15
222.4,0.0,96.7,189.3,0.0,967.1,870.3,3,18.13
310.0,0.0,0.0,192.0,0.0,970.0,850.0,3,6.28
251.8,0.0,118.3,164.8,6.5,1028.4,793.5,28,66.42
382.5,147.2,0.0,185.7,0.0,1040.6,734.3,7,18.13
475.0,0.0,59.0,142.0,1.9,1098.0,641.0,28,59.89
190.0,190.0,0.0,228.0,0.0,932.0,670.0,28,28.24
480.0,0.0,0.0,192.0,0.0,936.2,712.2,90,61.89
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,360,34.67
393.0,0.0,0.0,192.0,0.0,940.0,758.0,90,39.3
397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28,61.24
266.0,117.0,90.0,201.0,7.0,1145.0,695.0,28,55.26
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28,25.08
234.0,156.0,0.0,189.0,5.9,981.0,760.0,28,32.92
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180,53.77
289.0,0.0,0.0,192.0,0.0,913.2,895.3,7,32.53
339.0,0.0,0.0,197.0,0.0,968.0,781.0,28,20.97
190.3,0.0,125.2,166.6,7.8,1079.0,798.9,100,46.23
249.1,0.0,98.8,158.1,12.8,987.8,889.0,14,17.96
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28,54.9
233.8,0.0,94.6,197.9,4.6,947.0,852.2,56,44.03
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,27.22
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28,25.89
173.0,116.0,0.0,192.0,0.0,946.8,856.8,7,16.5
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7,15.07
249.1,0.0,98.8,158.1,12.8,987.8,889.0,3,12.05
425.0,106.3,0.0,153.5,16.5,887.1,889.0,28,27.92
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7,16.89
155.8,0.0,143.6,163.8,0.0,1005.6,900.9,28,17.96
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28,38.61
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,100,51.73
288.0,192.0,0.0,192.0,0.0,932.0,717.8,28,36.35
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,49.97
313.3,262.2,0.0,179.9,8.6,1004.6,611.8,28,64.9
210.7,316.1,0.0,185.7,0.0,977.0,689.3,7,13.22
236.0,0.0,0.0,193.0,0.0,968.0,885.0,90,74.7
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,360,42.7
322.0,0.0,0.0,182.0,0.0,977.0,789.0,3,3.32
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90,46.39
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,28,27.22
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,14,35.75
285.0,0.0,94.0,221.0,7.0,938.0,845.0,28,15.44
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,100,55.55
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365,28.1
200.0,133.0,0.0,192.0,0.0,965.4,806.2,7,10.39
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,100,59.89
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,7,42.03
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,3,36.3
284.0,120.0,0.0,168.0,7.0,970.0,794.0,28,74.7
323.7,282.8,0.0,183.8,10.3,942.7,611.8,3,35.3
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,69.3
116.0,173.0,0.0,192.0,0.0,909.8,891.9,28,17.6
266.0,0.0,86.0,199.0,5.5,860.0,762.0,28,56.63
446.0,24.0,79.0,162.0,11.6,967.0,712.0,28,66.0
387.6,20.8,94.6,157.9,13.9,938.0,845.0,56,41.64
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7,20.92
500.0,0.0,0.0,151.0,3.0,1033.0,655.0,28,59.0
491.0,26.0,0.0,201.0,3.9,967.0,699.0,28,29.16
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7,54.9
304.0,76.0,0.0,228.0,0.0,932.0,670.0,270,33.4
198.6,132.4,0.0,192.0,0.0,978.4,825.5,28,24.99
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,14,56.74
192.0,288.0,0.0,192.0,0.0,929.8,716.1,90,33.4
238.0,0.0,0.0,185.0,0.0,1119.0,789.0,7,21.91
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28,65.2
236.0,0.0,0.0,193.0,0.0,968.0,885.0,3,33.3
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7,10.39
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,14,21.75
336.5,174.7,0.0,144.7,11.2,985.8,792.7,28,67.57
166.0,0.0,150.4,180.8,11.7,1023.3,729.7,28,44.61
427.5,47.5,0.0,228.0,0.0,932.0,594.0,180,39.7
321.0,0.0,0.0,182.0,7.0,870.0,780.0,28,62.94
325.0,0.0,0.0,183.0,0.0,1088.0,800.0,28,22.49
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,3,11.47
362.6,189.0,0.0,164.9,11.6,1044.7,755.8,3,39.32
491.0,26.0,123.0,210.0,3.9,882.0,699.0,7,39.0
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,21.54
252.0,0.0,0.0,186.0,0.0,1111.0,774.0,28,36.3
307.0,0.0,0.0,193.0,0.0,968.0,812.0,3,33.73
250.0,0.0,95.7,187.4,14.3,956.9,861.2,56,37.17
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28,30.08
213.5,42.1,174.2,154.6,11.7,1052.3,775.5,14,41.54
158.0,238.0,0.0,176.0,15.0,1119.0,789.0,28,25.18
157.0,236.0,0.0,192.0,0.0,935.4,781.2,28,32.88
305.3,203.5,0.0,203.5,0.0,965.4,631.0,90,50.24
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360,43.7
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,21.48
446.0,24.0,79.0,159.0,7.0,967.0,780.0,28,31.35
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,180,41.2
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,71.3
491.0,26.0,123.0,210.0,12.0,882.0,699.0,28,53.9
350.0,0.0,0.0,203.0,0.0,974.0,775.0,14,25.51
382.0,0.0,0.0,186.0,0.0,888.0,789.0,7,49.25
236.0,0.0,0.0,194.0,0.0,968.0,885.0,180,47.28
143.6,0.0,174.9,158.4,17.9,942.7,844.5,28,19.99
290.2,0.0,0.0,192.0,0.0,961.2,865.0,3,13.29
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,3,19.42
141.9,166.6,0.0,173.5,0.0,977.6,785.3,7,15.61
424.0,22.0,132.0,178.0,8.5,822.0,750.0,3,24.0
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,14,22.63
397.0,0.0,0.0,185.0,0.0,1040.0,739.0,14,24.05
275.1,0.0,121.6,180.3,5.7,1057.6,779.3,56,32.72
298.0,188.0,106.6,209.7,6.1,878.6,784.0,28,37.17
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14,44.03
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90,29.75
500.0,0.0,0.0,200.0,0.0,1125.0,765.0,28,29.89
184.0,86.0,190.0,213.0,6.0,923.0,623.0,28,33.42
252.0,0.0,0.0,186.0,0.0,1111.0,784.0,28,67.57
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28,41.68
212.1,0.0,124.8,158.1,7.8,1065.8,799.5,14,35.23
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7,30.12
228.0,151.2,0.0,185.7,0.0,1111.6,774.3,28,35.08
439.0,177.0,0.0,186.0,11.1,884.9,707.9,56,36.56
194.7,0.0,100.5,170.2,7.5,998.0,901.8,14,19.11
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28,32.96
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,3,14.8
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,100,47.82
322.0,0.0,0.0,203.0,0.0,974.0,800.0,180,46.25
141.3,212.0,0.0,203.5,0.0,971.8,748.5,28,22.44
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,39.16
322.0,0.0,0.0,185.0,0.0,974.0,800.0,3,33.8
491.0,26.0,123.0,210.0,3.9,882.0,699.0,28,22.84
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,36.56
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180,41.84
425.0,106.3,0.0,153.5,16.5,882.1,887.1,7,43.7
480.0,0.0,0.0,192.0,0.0,936.0,721.0,180,71.62
238.1,0.0,0.0,185.7,0.0,1118.8,769.3,28,26.32
332.5,142.5,0.0,228.0,0.0,932.0,594.0,270,33.7
491.0,26.0,123.0,210.0,3.9,882.0,699.0,28,56.81
151.2,174.2,108.3,167.5,16.5,835.6,813.2,28,29.79
380.0,95.0,0.0,228.0,0.0,932.0,594.0,28,31.65
342.0,38.0,0.0,228.0,0.0,932.0,670.0,180,51.73
154.8,183.4,0.0,193.3,9.1,1047.8,696.7,28,31.64
152.0,0.0,111.0,195.0,6.0,877.0,697.0,28,25.37
266.0,114.0,0.0,228.0,0.0,932.0,670.0,180,59.2
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,36.94
362.6,189.0,0.0,164.8,11.6,944.7,755.8,3,6.94
480.0,0.0,0.0,192.0,0.0,936.2,712.2,28,39.44
203.0,135.0,0.0,185.0,0.0,1076.0,759.0,28,35.86
446.0,24.0,79.0,162.0,11.6,967.0,712.0,3,23.22
401.8,94.7,0.0,189.3,11.4,949.9,852.2,28,52.91
500.0,0.0,0.0,200.0,0.0,1125.0,845.0,28,41.05
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28,35.23
295.7,0.0,0.0,141.8,12.8,852.1,829.5,56,59.89
531.3,0.0,0.0,137.8,10.2,852.1,840.5,91,57.92
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,51.04
246.8,0.0,125.2,144.7,11.3,1104.6,800.9,56,79.3
236.0,0.0,0.0,186.0,0.0,968.0,781.0,90,31.87
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,52.42
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3,13.33
167.0,75.4,167.0,164.0,7.9,1007.3,770.1,100,64.02
255.0,0.0,0.0,192.0,0.0,935.4,741.6,180,33.05
165.0,0.0,143.6,163.8,12.8,1005.6,900.9,100,65.2
491.0,26.0,123.8,201.9,11.3,852.1,699.0,56,74.5
439.0,177.0,0.0,186.0,11.1,884.9,707.9,3,23.52
159.6,117.2,159.9,172.3,6.9,1007.2,780.1,28,30.14
157.0,160.0,0.0,178.0,10.0,941.0,745.0,28,38.7
333.0,0.0,0.0,192.0,0.0,931.2,842.6,7,15.42
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,3,19.01
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,3,33.8
200.0,133.7,0.0,192.0,0.0,965.4,806.2,90,37.17
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,31.45
236.0,157.0,0.0,192.0,0.0,1104.0,784.0,28,39.7
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,45.7
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,180,66.1
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28,25.2
167.0,0.0,167.0,164.0,7.9,1007.3,770.1,100,40.86
238.0,0.0,0.0,186.0,0.0,1118.0,789.0,180,44.61
359.0,19.0,141.0,154.0,10.9,842.0,801.0,56,31.27
136.0,111.0,91.0,201.0,7.0,852.0,799.0,28,39.15
165.0,128.5,163.8,175.5,8.1,1006.4,746.6,91,68.5
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,56,44.52
159.0,0.0,143.6,163.8,9.7,1043.6,800.0,28,21.54
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7,33.4
133.0,200.0,0.0,192.0,0.0,927.4,839.2,90,32.33
194.7,0.0,100.5,170.2,7.5,1006.4,905.9,56,55.45
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,365,38.07
277.1,0.0,97.4,160.6,11.8,973.9,870.3,14,34.49
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,100,40.15
192.0,288.0,0.0,192.0,0.0,929.8,716.1,28,27.34
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,39.58
250.2,166.8,0.0,203.5,0.0,966.0,695.3,3,13.71
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,28,66.1
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,34.56
397.0,0.0,0.0,192.0,0.0,940.6,785.6,3,16.5
250.0,0.0,0.0,192.0,0.0,978.0,825.0,90,38.77
305.3,203.5,0.0,203.5,0.0,965.4,631.0,28,61.23
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91,66.7
